ambient_temperature_celsius,battery_voltage,datetime,document_count_ambient_temperature_celsius,document_count_battery_voltage,document_count_ghi_irradiance_wm2,document_count_gri_irradiance_wm2,document_count_panel_temperature_celsius,document_count_poa_irradiance_wm2,document_count_precipitation_accumulated_mm,document_count_tracker_albedo_index,document_count_wind_direction_degrees,document_count_wind_speed_ms,ghi_irradiance_wm2,gri_irradiance_wm2,interpolated_keys_ambient_temperature_celsius,interpolated_keys_battery_voltage,interpolated_keys_ghi_irradiance_wm2,interpolated_keys_gri_irradiance_wm2,interpolated_keys_panel_temperature_celsius,interpolated_keys_poa_irradiance_wm2,interpolated_keys_wind_direction_degrees,interpolated_keys_wind_speed_ms,panel_temperature_celsius,poa_irradiance_wm2,precipitation_accumulated_mm,ps_id,tracker_albedo_index,wind_direction_degrees,wind_speed_ms
,,2024-11-25T05:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T06:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T06:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T06:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T06:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T07:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T07:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T07:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T07:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T08:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T08:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T08:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T08:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T09:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T09:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T09:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T09:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T10:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T10:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T10:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T10:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T11:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T11:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T11:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T11:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T12:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T12:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T12:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T12:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T13:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T13:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T13:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T14:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T14:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T14:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
,,2024-11-25T14:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,PS_035,,,
29.638413829428387,13.796299934387207,2024-11-25T15:00:00Z,3,3,3,3,3,3,0,0,3,3,1116.791647455576,35.87737507318321,,,,,,,,,52.02966797706118,1109.652649480252,,PS_035,,58.58669242271019,3.785184363928751
30.09798929439261,13.796299934387209,2024-11-25T15:15:00Z,4,4,4,4,4,4,1,0,4,4,1110.1368814328787,36.09614509039746,,,,,,,,,53.80840835323564,1106.9855812592589,456.0,PS_035,,141.89615798050363,1.9136437524953676
30.21135238934448,13.797041527882994,2024-11-25T15:30:00Z,4,4,4,4,4,4,1,0,4,4,941.9887646104731,32.70334615144728,,,,,,,,,48.63186496863894,992.238933143756,456.0,PS_035,,46.443934402613365,3.349922536065362
30.06557697604166,13.796299934387207,2024-11-25T15:45:00Z,3,3,3,3,3,3,1,0,3,3,1132.148797667716,38.289002732364196,,,,,,,,,52.260983907393296,1127.272873051042,456.0,PS_035,,190.1104514972687,1.4243157921366472
31.296977510414855,13.798966230679216,2024-11-25T16:00:00Z,4,4,4,4,4,4,1,0,4,4,1126.6889745305646,40.63755179988099,,,,,,,,,55.21338115903382,1141.1383617597871,456.0,PS_035,,79.74920726917395,3.280761497500863
31.67055637578376,13.797024625869819,2024-11-25T16:15:00Z,4,4,4,4,4,4,1,0,4,4,1106.2869490624955,40.87186771933307,,,,,,,,,57.083240606439645,1141.6966567334523,456.0,PS_035,,111.85957065329018,2.6667382668475037
31.621584075106373,13.797059090589713,2024-11-25T16:30:00Z,4,4,4,4,4,4,1,0,4,4,1089.5740827922348,43.21936639589216,,,,,,,,,57.13602142028357,1143.2063111120299,456.0,PS_035,,113.40608422147106,3.17980343628851
31.523195417791058,13.801083564758297,2024-11-25T16:45:00Z,3,3,3,3,3,3,1,0,3,3,403.5004257898542,27.15874449390306,,,,,,,,,52.81689380815694,503.9545163770471,456.0,PS_035,,81.51980208030959,2.67812060274511
31.627786944859707,13.800327298531041,2024-11-25T17:00:00Z,4,4,4,4,4,4,1,0,4,4,818.2247060966521,40.82082949990945,,,,,,,,,52.62785132200324,895.4949686015959,456.0,PS_035,,103.80372433104945,2.630031879048381
32.295542556124865,13.796922197121004,2024-11-25T17:15:00Z,4,4,4,4,4,4,1,0,4,4,888.9842534380886,46.06369730910321,,,,,,,,,55.254802642294386,984.499999707049,456.0,PS_035,,162.25269212813674,2.79986402945256
31.449373334241354,13.796166749666401,2024-11-25T17:30:00Z,3,3,3,3,3,3,1,0,3,3,790.9771225104923,40.91054899329957,,,,,,,,,54.3927219492615,930.0994670403114,456.0,PS_035,,160.17306612892236,1.422370192365943
32.47306517204245,13.798538913167429,2024-11-25T17:45:00Z,4,4,4,4,4,4,1,0,4,4,854.9908160706585,47.383360268868465,,,,,,,,,62.356804251355705,1061.0909091187298,456.0,PS_035,,160.38661075324367,2.4402274777493744
32.77851069182012,13.79772321699789,2024-11-25T18:00:00Z,4,4,4,4,4,4,1,0,4,4,815.2250462624428,49.75972116429637,,,,,,,,,61.897857556132955,1052.2301106370282,456.0,PS_035,,102.60853139585633,3.369843450590907
33.08525791617665,13.8010835647583,2024-11-25T18:15:00Z,3,3,3,3,3,3,1,0,3,3,760.7469409807117,49.02415379138656,,,,,,,,,60.184260384519106,1031.2383629896087,456.0,PS_035,,47.11102374416147,2.9882745638571957
33.02923805395748,13.800330074005926,2024-11-25T18:30:00Z,4,4,4,4,4,4,1,0,4,4,298.98004559179947,32.47261727297765,,,,,,,,,56.53840905566314,409.90301167586745,456.0,PS_035,,52.21988907466117,2.7340294350918213
32.32251999700091,13.797945985889355,2024-11-25T18:45:00Z,4,4,4,4,4,4,1,0,4,4,598.2041807316042,47.773209353246145,,,,,,,,,48.65074492635302,905.0515545243105,456.0,PS_035,,154.61340154272975,1.5246800227128876
32.786888632901224,13.795066029045694,2024-11-25T19:00:00Z,4,4,4,4,4,4,1,0,4,4,506.08745239268336,46.72123227354967,,,,,,,,,52.558062620455715,832.9428581546265,456.0,PS_035,,101.5501470961572,1.7399058494179402
32.602208069768345,13.799396862938098,2024-11-25T19:15:00Z,3,3,3,3,3,3,1,0,3,3,522.7825386355719,46.423953352952545,,,,,,,,,54.90577857617246,943.4689489864207,456.0,PS_035,,72.33852779102163,1.8702365630190325
32.74938265454528,13.796299934387207,2024-11-25T19:30:00Z,4,4,4,4,4,4,1,0,4,4,439.1329601157227,41.556685830050796,,,,,,,,,54.7745896097838,851.6867440603947,456.0,PS_035,,129.92899800042085,1.0900643718779408
32.68070149322069,13.796299934387207,2024-11-25T19:45:00Z,4,4,4,4,4,4,1,0,4,4,381.44070075925646,35.960168629211466,,,,,,,,,52.113581308058535,785.3567385887286,456.0,PS_035,,159.96514914973795,1.770722235852756
32.14357763935951,13.800393212495775,2024-11-25T20:00:00Z,3,3,3,3,3,3,1,0,3,3,317.0067931515804,30.619797553937257,,,,,,,,,49.756716647523476,666.8957678782037,456.0,PS_035,,70.07527768798244,1.7537176799445244
32.02509913912591,13.796299934387205,2024-11-25T20:15:00Z,4,4,4,4,4,4,1,0,4,4,255.31205983115555,19.773847306845333,,,,,,,,,45.19627606054716,524.4280882268897,456.0,PS_035,,103.73737047728163,1.8939966571176439
31.189079194149453,13.796299934387207,2024-11-25T20:30:00Z,4,4,4,4,4,4,1,0,4,4,189.7555254794551,10.874105902269518,,,,,,,,,40.14298688909217,389.50797241007393,456.0,PS_035,,116.18086948563212,1.8722305892698445
31.300073035434803,13.79629993438721,2024-11-25T20:45:00Z,3,3,3,3,3,3,1,0,3,3,132.4692210134811,7.344012415276626,,,,,,,,,36.2237005309701,263.869418726454,456.0,PS_035,,113.37501220877957,1.7648089223472319
30.899999618530273,13.796299934387207,2024-11-25T21:00:00Z,4,4,4,4,4,4,1,0,4,4,84.91938913489284,6.923335798655542,,,,,,,,,33.19200793072463,158.4930280820939,456.0,PS_035,,105.60182030373232,1.8174054298770732
30.453850003618726,13.796299934387207,2024-11-25T21:15:00Z,4,4,4,4,4,4,1,0,4,4,40.234564837530264,3.915360038291961,,,,,,,,,29.988452153720637,65.07286063332401,456.0,PS_035,,114.87713222697442,1.0791420622842487
29.803303030715888,13.796299934387207,2024-11-25T21:30:00Z,4,4,4,4,4,4,1,0,4,4,7.94880857852171,-0.03477200614177691,,,,,,,,,27.170122970743925,7.908735637452673,456.0,PS_035,,135.73270797031296,1.55562414154101
29.55064786560491,13.79629993438721,2024-11-25T21:45:00Z,3,3,3,3,3,3,1,0,3,3,-2.1276785013960615,-1.0461137665500493,,,,,,,,,25.44656534780666,-2.0729252297933614,456.0,PS_035,,174.42722050069352,0.6667601779554613
29.051194862913423,13.79554066868036,2024-11-25T22:00:00Z,4,4,4,4,4,4,1,0,4,4,-2.9318388473604737,-1.49370305242408,,,,,,,,,24.68788501850554,-2.43431089359089,456.0,PS_035,,154.19090875179342,1.3493264292262963
28.45522971896949,13.79083251953125,2024-11-25T22:15:00Z,4,4,4,4,4,4,1,0,4,4,-2.802211099046599,-1.156001986197923,,,,,,,,,24.379660519599394,-1.929916949676403,456.0,PS_035,,161.03161650107472,2.2799531023431947
27.743505586744146,13.795489185049892,2024-11-25T22:30:00Z,3,3,3,3,3,3,1,0,3,3,-3.1765263054611457,-1.0707354327640624,,,,,,,,,24.25551309707485,-2.2820800353627027,456.0,PS_035,,134.94472066982001,3.327324677000642
26.99090373876931,13.794907497481713,2024-11-25T22:45:00Z,4,4,4,4,4,4,1,0,4,4,-3.203408993339779,-1.1110654627624714,,,,,,,,,23.913932050251262,-2.576076125936854,456.0,PS_035,,125.8671837673069,2.2078429397475254
26.600000381469727,13.791605953761149,2024-11-25T23:00:00Z,4,4,4,4,4,4,1,0,4,4,-2.579001852145443,-0.8591993978778084,,,,,,,,,23.66454728435192,-1.8192685736022076,456.0,PS_035,,161.77787717743036,2.9495473817560636
26.39999961853027,13.791906145356705,2024-11-25T23:15:00Z,3,3,3,3,3,3,1,0,3,3,-2.41573881638888,-0.6289644906152806,,,,,,,,,23.049610063982655,-1.666091880681228,456.0,PS_035,,137.52470941885713,2.6193728440026547
26.2544222141516,13.790832519531252,2024-11-25T23:30:00Z,4,4,4,4,4,4,1,0,4,4,-2.2455825253498087,-0.43492959053440766,,,,,,,,,23.0,-1.3542108791920235,456.0,PS_035,,157.10782968569043,2.7477995399774753
26.100000381469727,13.790832519531252,2024-11-25T23:45:00Z,4,4,4,4,4,4,1,0,4,4,-2.195250953799304,-0.399639889383172,,,,,,,,,22.745197443017165,-1.1847006157600184,456.0,PS_035,,158.63806392013132,2.7619803883037095
25.998134084094175,13.790832519531248,2024-11-26T00:00:00Z,4,4,4,4,4,4,1,0,4,4,-2.4307955416375777,-0.29820958449162516,,,,,,,,,23.047638813277633,-1.3448615130649366,456.0,PS_035,,160.974391828812,2.731848467053275
26.051323750099602,13.79083251953125,2024-11-26T00:15:00Z,3,3,3,3,3,3,1,0,3,3,-2.0331274973604887,-0.24489503021361972,,,,,,,,,23.0,-1.1064000071670301,456.0,PS_035,,176.37299356525887,3.307435093467694
25.92235421026869,13.79083251953125,2024-11-26T00:30:00Z,4,4,4,4,4,4,1,0,4,4,-1.9572060139848844,-0.4212310723312577,,,,,,,,,22.863679375906347,-1.1518008678332707,456.0,PS_035,,163.9976329676785,2.8241848382389048
25.763751894135257,13.79083251953125,2024-11-26T00:45:00Z,4,4,4,4,4,4,1,0,4,4,-1.6103380341940554,-0.32589951986069826,,,,,,,,,23.131811275886406,-1.05540185080501,456.0,PS_035,,163.92470443264605,2.510015389496866
25.390063600199664,13.790832519531252,2024-11-26T01:00:00Z,3,3,3,3,3,3,1,0,3,3,-2.4101561317888134,-0.9431220384487875,,,,,,,,,22.27380063834321,-2.078219760957762,456.0,PS_035,,141.84945442796158,2.435734369588021
25.11248634688999,13.790832519531248,2024-11-26T01:15:00Z,4,4,4,4,4,4,1,0,4,4,-2.464206766042058,-0.7802112885234528,,,,,,,,,21.905111189248686,-1.8514834898426566,456.0,PS_035,,167.66159174768788,2.1591421922910086
25.0,13.79083251953125,2024-11-26T01:30:00Z,4,4,4,4,4,4,1,0,4,4,-2.172400697773105,-0.5398857542734364,,,,,,,,,21.65346218364165,-1.3059813296745197,456.0,PS_035,,159.40852221341444,2.8303458316962486
24.834007963376894,13.79083251953125,2024-11-26T01:45:00Z,3,3,3,3,3,3,1,0,3,3,-2.3986442482761907,-0.36876288403527957,,,,,,,,,21.555645775478258,-1.3034221520160942,456.0,PS_035,,171.1666563579225,2.852199181896595
24.593062093954938,13.790832519531248,2024-11-26T02:00:00Z,4,4,4,4,4,4,1,0,4,4,-2.2299409568454465,-0.3347337942464975,,,,,,,,,21.740819983976696,-1.2391468991939665,456.0,PS_035,,175.47206537016083,2.9702491598128775
24.61041417952101,13.790832519531248,2024-11-26T02:15:00Z,4,4,4,4,4,4,1,0,4,4,-2.0130243787733804,-0.4804733767713453,,,,,,,,,21.49985372178193,-1.494313731149272,456.0,PS_035,,173.56133200623282,2.333146726053639
24.22414769417992,13.791480899122025,2024-11-26T02:30:00Z,4,4,4,4,4,4,1,0,4,4,-2.589303749611485,-0.9661894676680576,,,,,,,,,20.69341912540814,-2.1750853781242223,456.0,PS_035,,152.72312726653092,1.5092202422412453
24.065115404889703,13.79083251953125,2024-11-26T02:45:00Z,3,3,3,3,3,3,1,0,3,3,-2.0201840648976805,-0.6742991985928943,,,,,,,,,20.29999923706055,-1.43168535914796,456.0,PS_035,,148.89141256713563,1.930438597884169
24.026844251509573,13.79083251953125,2024-11-26T03:00:00Z,4,4,4,4,4,4,1,0,4,4,-1.9080472015602854,-0.39627338701071474,,,,,,,,,20.29999923706055,-1.135812913105144,456.0,PS_035,,164.49533688786693,2.4762739809840024
23.919649323988036,13.79083251953125,2024-11-26T03:15:00Z,4,4,4,4,4,4,1,0,4,4,-2.3324785372418075,-0.3988536639585309,,,,,,,,,20.38685807906162,-1.5645387759775795,456.0,PS_035,,159.2162091095405,2.1785938935460116
23.700000762939453,13.79083251953125,2024-11-26T03:30:00Z,3,3,3,3,3,3,1,0,3,3,-2.0890131794504834,-0.50888070728151,,,,,,,,,19.999999999999996,-1.135655424405097,456.0,PS_035,,161.10803590262952,1.856793234171195
23.32145811158864,13.790832519531252,2024-11-26T03:45:00Z,4,4,4,4,4,4,1,0,4,4,-2.4124605363061127,-0.6875314782957566,,,,,,,,,19.511262912869643,-1.9410011432313126,456.0,PS_035,,145.36186694329493,1.4684805549000732
22.15345767194197,13.79083251953125,2024-11-26T04:00:00Z,4,4,4,4,4,4,1,0,4,4,-3.3254216899343345,-1.28316008093662,,,,,,,,,18.760094227092278,-3.0831583731289682,456.0,PS_035,,237.54732459161127,0.5689213818626925
22.221569933158335,13.79083251953125,2024-11-26T04:15:00Z,3,3,3,3,3,3,1,0,3,3,-1.6040820534445972,0.01703340941529028,,,,,,,,,18.991889107139873,-1.0715905479166943,456.0,PS_035,,222.21157226894795,2.1155334789370617
22.100000381469723,13.790832519531248,2024-11-26T04:30:00Z,4,4,4,4,4,4,1,0,4,4,-2.081789850057963,-0.16159633270894175,,,,,,,,,19.148011859680278,-1.5423495373505218,456.0,PS_035,,220.742812273316,2.1802996544878694
21.56013592481703,13.790832519531248,2024-11-26T04:45:00Z,4,4,4,4,4,4,1,0,4,4,-2.26909098738684,-0.5500287428938844,,,,,,,,,18.48939189638816,-1.921050180498668,456.0,PS_035,,226.97384469677255,1.866704569457915
21.012442832730517,13.793086370692155,2024-11-26T05:00:00Z,4,4,4,4,4,4,1,0,4,4,-3.3076015784843134,-1.1201325358566985,,,,,,,,,17.87393438464588,-3.395665008152266,456.0,PS_035,,96.08942789915507,0.4281656949726051
20.747268715204953,13.786313597235191,2024-11-26T05:15:00Z,3,3,3,3,3,3,1,0,3,3,-2.62592699387268,-0.40753387765525195,,,,,,,,,17.43466711066725,-2.2875425310191195,456.0,PS_035,,282.657982259098,0.455881138089184
21.04049202080661,13.79083251953125,2024-11-26T05:30:00Z,4,4,4,4,4,4,1,0,4,4,-1.6844079077001177,-0.07821777894106126,,,,,,,,,17.399999618530273,-1.6075466761287986,456.0,PS_035,,223.09193048114693,1.16782892516108
20.999999999999996,13.790832519531252,2024-11-26T05:45:00Z,4,4,4,4,4,4,1,0,4,4,-1.83814155037017,-0.09440813947761467,,,,,,,,,17.5445262982442,-1.407612718485118,456.0,PS_035,,222.38170476745404,1.003906255294608
21.0,13.790832519531248,2024-11-26T06:00:00Z,3,3,3,3,3,3,1,0,3,3,-1.8618411472988134,-0.06748155536101412,,,,,,,,,17.432081930135535,-1.333237931076715,456.0,PS_035,,217.1021069397224,1.6074142380734018
20.52430295650569,13.789492424022022,2024-11-26T06:15:00Z,4,4,4,4,4,4,1,0,4,4,-2.36945922690655,-0.5049192836183674,,,,,,,,,17.088473681416076,-1.9896420789950668,456.0,PS_035,,227.18705491626378,0.31000000238418574
20.500000000000004,13.792122511016636,2024-11-26T06:30:00Z,4,4,4,4,4,4,1,0,4,4,-1.6559934427665326,-0.29889212963319,,,,,,,,,16.942810849697395,-0.9437389846953524,456.0,PS_035,,142.48771783228923,0.31000000238418585
20.200000762939457,13.78536605834961,2024-11-26T06:45:00Z,3,3,3,3,3,3,1,0,3,3,-1.2826528104626331,-0.08543252144157291,,,,,,,,,17.100000381469727,-0.5335702926497919,456.0,PS_035,,305.7861057425589,0.31000000238418585
20.305093075672428,13.789199318114571,2024-11-26T07:00:00Z,4,4,4,4,4,4,1,0,4,4,-1.2383256312153785,0.25718583466880857,,,,,,,,,17.399999618530273,-0.8778040044847771,456.0,PS_035,,256.5803771753273,0.31597534842568364
20.499999999999996,13.78825270847904,2024-11-26T07:15:00Z,4,4,4,4,4,4,1,0,4,4,-1.375605038785574,0.025392400344885196,,,,,,,,,17.28775168177393,-0.9396496877195339,456.0,PS_035,,240.5070434233773,0.44524503104324037
20.48926605990654,13.790832519531254,2024-11-26T07:30:00Z,4,4,4,4,4,4,1,0,4,4,-0.9764342469908794,0.2669906080278637,,,,,,,,,17.50839932262678,-0.4852357861893592,456.0,PS_035,,217.05085472274433,1.6224689550913427
20.996567634607597,13.790832519531252,2024-11-26T07:45:00Z,3,3,3,3,3,3,1,0,3,3,-1.2484925091096888,-0.16056285318478766,,,,,,,,,17.946079877871917,-0.6622572614293754,456.0,PS_035,,181.51129869013377,1.1920209462683053
20.863905410850148,13.78930090569091,2024-11-26T08:00:00Z,4,4,4,4,4,4,1,0,4,4,-1.8078252141612199,-0.05529652802582098,,,,,,,,,18.023980193132488,-1.5804458453457058,456.0,PS_035,,239.3350685932605,0.6595848855374594
20.825748291642913,13.793141739828007,2024-11-26T08:15:00Z,4,4,4,4,4,4,1,0,4,4,0.43648625227626014,-0.0494936910700891,,,,,,,,,18.159475375875928,0.9902414660014952,456.0,PS_035,,112.24728550568928,0.7116071823664122
20.200000762939453,13.793599372607492,2024-11-26T08:30:00Z,3,3,3,3,3,3,1,0,3,3,7.588277999288336,-0.13854995591884411,,,,,,,,,17.600000381469727,6.828449812238901,456.0,PS_035,,101.63607951231099,0.34417087562081
20.42695897889268,13.790832519531248,2024-11-26T08:45:00Z,4,4,4,4,4,4,1,0,4,4,51.11790728908996,5.22345843364743,,,,,,,,,18.285637579910116,47.835191138272904,456.0,PS_035,,140.79206606561192,1.4338403712461
21.29999923706055,13.79083251953125,2024-11-26T09:00:00Z,4,4,4,4,4,4,1,0,4,4,110.20115317399839,10.755727788849047,,,,,,,,,20.589186006929395,136.8011339495569,456.0,PS_035,,179.58595593127058,3.0587111675236196
21.321653270031664,13.790832519531248,2024-11-26T09:15:00Z,4,4,4,4,4,4,1,0,4,4,160.06940309469456,15.6481676961318,,,,,,,,,22.866796392744085,239.0751830719706,456.0,PS_035,,178.1171508690012,3.2521166241283948
21.850631249974874,13.79083251953125,2024-11-26T09:30:00Z,3,3,3,3,3,3,1,0,3,3,215.917665992806,22.826287893152234,,,,,,,,,25.470160455682223,356.0546107559731,456.0,PS_035,,178.296978829299,3.004282075844089
22.52903442319005,13.790832519531254,2024-11-26T09:45:00Z,4,4,4,4,4,4,1,0,4,4,276.2864287721858,28.149503722210742,,,,,,,,,29.049346205825355,487.5151017358904,456.0,PS_035,,184.66264110503366,2.1268941619675354
23.001507798069355,13.790832519531252,2024-11-26T10:00:00Z,4,4,4,4,4,4,1,0,4,4,340.89067973830566,30.43509301932591,,,,,,,,,32.89325389935587,629.8305627570815,456.0,PS_035,,168.76288808305486,3.586928177710872
23.398083650781395,13.790832519531248,2024-11-26T10:15:00Z,3,3,3,3,3,3,1,0,3,3,402.8786153717618,32.14433686630408,,,,,,,,,36.802173020388835,770.8117287666536,456.0,PS_035,,165.8740926285836,3.259928578020062
23.999999999999996,13.79083251953125,2024-11-26T10:30:00Z,4,4,4,4,4,4,1,0,4,4,464.2694574711315,37.51100330444501,,,,,,,,,41.82366940721542,879.0252163971722,456.0,PS_035,,166.45502772574773,3.3343030221846295
24.587196120097087,13.79242164811395,2024-11-26T10:45:00Z,4,4,4,4,4,4,1,0,4,4,371.4726683627179,34.98949183369219,,,,,,,,,43.542909977687884,643.8996031546394,456.0,PS_035,,152.85754974970982,3.0652018468304068
