ambient_temperature_celsius,battery_voltage,datetime,document_count_ambient_temperature_celsius,document_count_battery_voltage,document_count_ghi_irradiance_wm2,document_count_gri_irradiance_wm2,document_count_panel_temperature_celsius,document_count_poa_irradiance_wm2,document_count_precipitation_accumulated_mm,document_count_tracker_albedo_index,document_count_wind_direction_degrees,document_count_wind_speed_ms,ghi_irradiance_wm2,gri_irradiance_wm2,interpolated_keys_ambient_temperature_celsius,interpolated_keys_ghi_irradiance_wm2,interpolated_keys_gri_irradiance_wm2,interpolated_keys_panel_temperature_celsius,interpolated_keys_poa_irradiance_wm2,interpolated_keys_wind_speed_ms,panel_temperature_celsius,poa_irradiance_wm2,precipitation_accumulated_mm,ps_id,tracker_albedo_index,wind_direction_degrees,wind_speed_ms
,,2024-10-10T07:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_034,,,
,,2024-10-10T07:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_034,,,
,,2024-10-10T08:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_034,,,
,,2024-10-10T08:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_034,,,
,,2024-10-10T08:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_034,,,
,,2024-10-10T08:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_034,,,
,,2024-10-10T09:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_034,,,
,,2024-10-10T09:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_034,,,
,,2024-10-10T09:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_034,,,
,,2024-10-10T09:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_034,,,
,,2024-10-10T10:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_034,,,
,,2024-10-10T10:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_034,,,
,,2024-10-10T10:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_034,,,
,,2024-10-10T10:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_034,,,
,,2024-10-10T11:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_034,,,
21.25,,2024-10-10T11:15:00Z,1,0,1,0,1,1,0,0,0,1,95.59082794189453,,,,,,,,23.105886459350586,82.55033874511719,,PS_034,,,3.7225241661071773
21.527096479990632,,2024-10-10T11:30:00Z,4,0,4,0,4,4,1,0,0,4,75.94577091759822,,,,,,,,23.25579827340577,60.54410819299621,3.4000000953674316,PS_034,,,2.706181914876934
21.672905701197447,,2024-10-10T11:45:00Z,4,0,4,0,4,4,1,0,0,4,91.48722560370976,,,,,,,,23.034658898641407,65.00943069396342,3.4000000953674316,PS_034,,,3.3333620874204413
21.85055995908216,,2024-10-10T12:00:00Z,3,0,3,0,3,3,1,0,0,3,100.55336150652671,,,,,,,,23.251194082161078,84.87704790795979,3.4000000953674316,PS_034,,,4.236272639470231
22.18625885813787,,2024-10-10T12:15:00Z,4,0,4,0,4,4,1,0,0,4,101.67231624604153,,,,,,,,23.78379720130294,88.46523196200322,3.4000000953674316,PS_034,,,4.202745253159606
22.605776297574252,,2024-10-10T12:30:00Z,4,0,4,0,4,4,1,0,0,4,108.92351716878133,,,,,,,,24.08135106779541,94.74592567748398,3.4000000953674316,PS_034,,,5.580887505020746
23.035143204834732,,2024-10-10T12:45:00Z,4,0,4,0,4,4,1,0,0,4,118.57101327449429,,,,,,,,24.800665175350346,101.47095964876198,3.4000000953674316,PS_034,,,4.01054840536716
23.261568116469352,,2024-10-10T13:00:00Z,3,0,3,0,3,3,1,0,0,3,140.8293837429041,,,,,,,,25.543506232957572,124.11829378147343,3.4000000953674316,PS_034,,,4.471254206768767
23.70821707944219,,2024-10-10T13:15:00Z,4,0,4,0,4,4,1,0,0,4,167.1831599876346,,,,,,,,26.70888649044983,160.00359653879246,3.4000000953674316,PS_034,,,4.512596419434009
24.018101332685585,,2024-10-10T13:30:00Z,4,0,4,0,4,4,1,0,0,4,170.73843709203481,,,,,,,,27.137162507199736,159.78873548986633,3.4000000953674316,PS_034,,,3.406862531914048
23.984831092554607,,2024-10-10T13:45:00Z,3,0,3,0,3,3,1,0,0,3,219.9050312951044,,,,,,,,25.259400096773525,210.7217515189386,3.4000000953674316,PS_034,,,2.677472380259045
25.239963229238754,,2024-10-10T14:00:00Z,4,0,4,0,4,4,1,0,0,4,401.3549810901388,,,,,,,,30.150055151981917,402.2200062419892,3.4000000953674316,PS_034,,,4.152265299647099
26.269398771514712,,2024-10-10T14:15:00Z,4,0,4,0,4,4,1,0,0,4,479.3666786309874,,,,,,,,34.64526179912335,502.7679628135383,3.4000000953674316,PS_034,,,7.229360048564323
26.39934382883951,,2024-10-10T14:30:00Z,4,0,4,0,4,4,1,0,0,4,368.2275602815899,,,,,,,,32.68831846651937,386.3413201019007,3.4000000953674316,PS_034,,,7.648982928248026
27.567936025843448,,2024-10-10T14:45:00Z,3,0,3,0,3,3,1,0,0,3,491.44020117054896,,,,,,,,34.68481273576712,507.9548731264483,3.4000000953674316,PS_034,,,7.589326342820101
28.278685604718184,,2024-10-10T15:00:00Z,4,0,4,0,4,4,1,0,0,4,661.0045147287785,,,,,,,,38.704266668111,687.583058369025,3.4000000953674316,PS_034,,,5.674223505740986
28.500121510509956,,2024-10-10T15:15:00Z,4,0,4,0,4,4,1,0,0,4,426.8060026620959,,,,,,,,35.60240883974097,445.37550307139605,3.4000000953674316,PS_034,,,5.164515339616615
28.192001977175682,,2024-10-10T15:30:00Z,3,0,3,0,3,3,1,0,0,3,331.41627196227944,,,,,,,,34.01419850621458,344.12224521457483,3.4000000953674316,PS_034,,,5.3394525751943025
28.66788725689161,,2024-10-10T15:45:00Z,4,0,4,0,4,4,1,0,0,4,254.45603740063183,,,,,,,,34.15082870702786,265.3774476019278,3.4000000953674316,PS_034,,,5.075971513149584
28.78583368055941,,2024-10-10T16:00:00Z,4,0,4,0,4,4,1,0,0,4,213.2292967458173,,,,,,,,33.35667140438606,214.41810683172287,3.4000000953674316,PS_034,,,4.510395291901898
28.46765533894701,,2024-10-10T16:15:00Z,4,0,4,0,4,4,1,0,0,4,170.69405163956685,,,,,,,,32.11183765737817,169.7943829396591,3.4000000953674316,PS_034,,,4.728173663962108
28.11071957331633,,2024-10-10T16:30:00Z,3,0,3,0,3,3,1,0,0,3,208.88243937142337,,,,,,,,31.808856372015676,210.19772026931014,3.4000000953674316,PS_034,,,4.539280585605402
28.00301661906402,,2024-10-10T16:45:00Z,4,0,4,0,4,4,1,0,0,4,174.28669748039286,,,,,,,,32.32925826113026,168.60393034679632,3.4000000953674316,PS_034,,,3.8423453613601466
27.41197086214285,,2024-10-10T17:00:00Z,4,0,4,0,4,4,1,0,0,4,140.53826013944771,,,,,,,,31.02929802453862,133.0226215602824,3.4000000953674316,PS_034,,,3.3651480403888607
27.138429110244434,,2024-10-10T17:15:00Z,3,0,3,0,3,3,1,0,0,3,96.45235198592728,,,,,,,,29.334240894200118,86.77598482396948,3.4000000953674316,PS_034,,,3.7714112680795036
26.775196361781322,,2024-10-10T17:30:00Z,4,0,4,0,4,4,1,0,0,4,92.07976352220999,,,,,,,,28.19679837383401,87.92126346516598,3.4000000953674316,PS_034,,,3.6816629733785904
26.550297644795595,,2024-10-10T17:45:00Z,4,0,4,0,4,4,1,0,0,4,142.44191176593978,,,,,,,,28.526037069320992,136.57022501565353,3.4000000953674316,PS_034,,,3.704131253495075
25.475560751999545,,2024-10-10T18:00:00Z,4,0,4,0,4,4,1,0,0,4,169.30745400288268,,,,,,,,27.85256785605779,153.32526415565363,3.4000000953674316,PS_034,,,5.580475934440983
24.7470240733386,,2024-10-10T18:15:00Z,3,0,3,0,3,3,1,0,0,3,134.77167030828403,,,,,,,,26.58505702851299,114.84379737430055,3.4000000953674316,PS_034,,,4.912241770773481
24.694270295503035,,2024-10-10T18:30:00Z,4,0,4,0,4,4,1,0,0,4,114.52495334147001,,,,,,,,26.085935564478433,94.60803225502687,3.4000000953674316,PS_034,,,5.252266048255386
24.700987740000503,,2024-10-10T18:45:00Z,4,0,4,0,4,4,1,0,0,4,98.4453868445526,,,,,,,,25.746602756408095,88.38005375970465,3.4000000953674316,PS_034,,,5.087745697438614
24.903244825694596,,2024-10-10T19:00:00Z,3,0,3,0,3,3,1,0,0,3,149.2620704716498,,,,,,,,26.366816585108086,131.69081643634487,3.4000000953674316,PS_034,,,4.658594027121115
24.99915057186276,,2024-10-10T19:15:00Z,4,0,4,0,4,4,1,0,0,4,167.44189153160247,,,,,,,,27.08831733853609,156.6883442189082,3.4000000953674316,PS_034,,,5.546079973148535
24.760848209110872,,2024-10-10T19:30:00Z,4,0,4,0,4,4,1,0,0,4,91.0452192840371,,,,,,,,26.069540351419075,72.1373654284412,3.4000000953674316,PS_034,,,5.276608462407444
24.275924796956314,,2024-10-10T19:45:00Z,4,0,4,0,4,4,1,0,0,4,67.36051539079484,,,,,,,,24.871753681211082,62.306616025050644,3.4000000953674316,PS_034,,,4.925035871962477
24.149648938948857,,2024-10-10T20:00:00Z,3,0,3,0,3,3,1,0,0,3,52.123914300463646,,,,,,,,24.605866910486323,49.65247659581513,3.4000000953674316,PS_034,,,4.189589829525878
23.774489591897122,,2024-10-10T20:15:00Z,4,0,4,0,4,4,1,0,0,4,23.674925608765783,,,,,,,,23.868103968645716,22.812309348545952,3.4000000953674316,PS_034,,,4.736324011019453
23.62114118080039,,2024-10-10T20:30:00Z,4,0,4,0,4,4,1,0,0,4,11.91716127935108,,,,,,,,23.507768871952532,12.303307448013818,3.4000000953674316,PS_034,,,2.7668193437426303
23.285109643038506,,2024-10-10T20:45:00Z,4,0,4,0,4,4,1,0,0,4,7.057972020419547,,,,,,,,23.096199975969434,7.472821449699565,3.4000000953674316,PS_034,,,2.431617049794991
22.858806837441907,,2024-10-10T21:00:00Z,3,0,3,0,3,3,1,0,0,3,3.043959356765859,,,,,,,,21.997077142684443,3.7468986323574103,3.4000000953674316,PS_034,,,2.922220072570504
22.607614075709414,,2024-10-10T21:15:00Z,4,0,4,0,4,4,1,0,0,4,0.018820532662641196,,,,,,,,21.654380142394004,-0.20083338469456016,3.4000000953674316,PS_034,,,1.9159000477017627
22.24008642343574,,2024-10-10T21:30:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,21.44648432771817,-0.4093786621812058,3.4000000953674316,PS_034,,,1.8099683321173996
21.805240544734858,,2024-10-10T21:45:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,21.20916784474205,-0.5210778972628825,3.4000000953674316,PS_034,,,1.894789967900926
21.710874230715472,,2024-10-10T22:00:00Z,3,0,3,0,3,3,1,0,0,3,0.0,,,,,,,,21.080286692446656,-0.7155118776706778,3.4000000953674316,PS_034,,,2.5138051057920534
21.6465446339955,,2024-10-10T22:15:00Z,4,0,4,0,4,4,1,0,0,4,0.015852437196548465,,,,,,,,20.953462596893267,-0.7795066418270585,3.4000000953674316,PS_034,,,2.95940580005549
21.56532575244724,,2024-10-10T22:30:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,20.847622261767015,-0.8125829504857752,3.6000001430511475,PS_034,,,2.663848804792463
21.43764680336428,,2024-10-10T22:45:00Z,3,0,3,0,3,3,1,0,0,3,0.0,,,,,,,,20.74716786910934,-0.41668637054459173,3.6000001430511475,PS_034,,,1.2976154162195408
21.51666898038251,,2024-10-10T23:00:00Z,3,0,3,0,3,3,1,0,0,3,0.0,,,,,,,,20.70727004078677,-0.32857553052766114,3.6000001430511475,PS_034,,,0.30125249056931064
21.364744855283515,,2024-10-10T23:15:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,20.62128773859945,-0.48633154182895394,3.6000001430511475,PS_034,,,1.2203559515964597
21.269821516680807,,2024-10-10T23:30:00Z,3,0,3,0,3,3,1,0,0,3,0.0,,,,,,,,20.537222819421967,-0.42405677011687876,3.6000001430511475,PS_034,,,2.0654198029044437
21.028835263284453,,2024-10-10T23:45:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,20.456761156368202,-0.3534899220790196,3.6000001430511475,PS_034,,,1.8802645145081232
20.997620601901122,,2024-10-11T00:00:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,20.447465250160338,-0.4171180330995427,3.6000001430511475,PS_034,,,1.6908883973164468
21.07230277326063,,2024-10-11T00:15:00Z,3,0,3,0,3,3,1,0,0,3,0.0,,,,,,,,20.438480052229924,-0.3958979622262092,3.6000001430511475,PS_034,,,1.2654987782714533
21.23997074684964,,2024-10-11T00:30:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,20.56321410690529,-0.48711589864171717,3.6000001430511475,PS_034,,,1.4826957697621375
21.32389117840473,,2024-10-11T00:45:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,20.507849256296385,-0.6799609224496055,3.6000001430511475,PS_034,,,1.7323415545330256
21.288764522330652,,2024-10-11T01:00:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,20.52708560177495,-0.5162818810064235,3.6000001430511475,PS_034,,,1.3344552759253476
21.177327655711725,,2024-10-11T01:15:00Z,3,0,3,0,3,3,1,0,0,3,0.0,,,,,,,,20.507250885731708,-0.48381667312521953,3.6000001430511475,PS_034,,,2.0515139276632413
21.180775464534978,,2024-10-11T01:30:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,20.507452160503643,-0.4294079845571308,3.6000001430511475,PS_034,,,1.7449682676283187
21.116454222283515,,2024-10-11T01:45:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,20.512993990410745,-0.3106475733694824,3.6000001430511475,PS_034,,,2.1022040859172955
21.129083026675925,,2024-10-11T02:00:00Z,3,0,3,0,3,3,1,0,0,3,0.0,,,,,,,,20.585857988217974,-0.38368325112414703,3.6000001430511475,PS_034,,,2.2880757777583254
21.05093300432144,,2024-10-11T02:15:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,20.531627773524292,-0.32047722916637417,3.6000001430511475,PS_034,,,2.3144884842705893
21.135886936500118,,2024-10-11T02:30:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,20.541525887447065,-0.19683347717041558,3.6000001430511475,PS_034,,,1.9041192254996429
21.0326108263882,,2024-10-11T02:45:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,20.485386263427934,-0.2592623607284484,3.6000001430511475,PS_034,,,2.5212573547857042
21.000438279742173,,2024-10-11T03:00:00Z,3,0,3,0,3,3,1,0,0,3,0.0,,,,,,,,20.375646759142995,-0.2508856778305754,3.6000001430511475,PS_034,,,2.7809356286943396
20.8146410025005,,2024-10-11T03:15:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,20.156780850159034,-0.37751517262352635,3.6000001430511475,PS_034,,,2.3082430671106327
20.779048243410987,,2024-10-11T03:30:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,20.037568009716484,-0.335550870947123,3.6000001430511475,PS_034,,,1.8927888335257133
20.858665820597647,,2024-10-11T03:45:00Z,3,0,3,0,3,3,1,0,0,3,0.0,,,,,,,,20.090970865275672,-0.34311310789147276,3.6000001430511475,PS_034,,,2.6497327528789913
20.76059189355731,,2024-10-11T04:00:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,20.12924131317484,-0.4128117254725633,3.6000001430511475,PS_034,,,2.7042412490033723
20.71105224641549,,2024-10-11T04:15:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,20.097482589055524,-0.3357595317964836,3.6000001430511475,PS_034,,,2.538616745627119
20.762520850421602,,2024-10-11T04:30:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,20.09521754643472,-0.31997745206790723,3.6000001430511475,PS_034,,,2.14755322628412
20.857128589330614,,2024-10-11T04:45:00Z,3,0,3,0,3,3,1,0,0,3,0.0,,,,,,,,20.142329683926096,-0.30795406877211384,3.6000001430511475,PS_034,,,2.1588937133603565
20.726544912901225,,2024-10-11T05:00:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,19.942370925550595,-0.4082653830818598,3.6000001430511475,PS_034,,,1.3126601909625155
20.80373963600011,,2024-10-11T05:15:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,19.961164368206504,-0.37774523551069517,3.6000001430511475,PS_034,,,1.5506228655227896
20.83365064049516,,2024-10-11T05:30:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,19.833267886059076,-0.3599512594595276,3.6000001430511475,PS_034,,,0.43484971766641045
20.70094054402038,,2024-10-11T05:45:00Z,3,0,3,0,3,3,1,0,0,3,0.0,,,,,,,,19.893636145201924,-0.43608235760940794,3.6000001430511475,PS_034,,,1.4503924685847256
20.504947020723964,,2024-10-11T06:00:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,19.812426831526462,-0.3985196395153727,3.6000001430511475,PS_034,,,1.7586033099694511
20.25434413858558,,2024-10-11T06:15:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,19.439926661980397,-0.4735194708007897,3.6000001430511475,PS_034,,,1.701211970936953
20.185509848386044,,2024-10-11T06:30:00Z,3,0,3,0,3,3,1,0,0,3,0.0,,,,,,,,19.188841602878806,-0.5026620729056401,3.6000001430511475,PS_034,,,1.0533424699072462
20.411617071150012,,2024-10-11T06:45:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,19.28749552102701,-0.48274659254115726,3.6000001430511475,PS_034,,,0.35197704536953994
20.594466143115138,,2024-10-11T07:00:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,19.27745871501857,-0.41093814938226964,3.6000001430511475,PS_034,,,0.3351837242071006
20.366749134627636,,2024-10-11T07:15:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,19.133548720616904,-0.37426991573002255,3.6000001430511475,PS_034,,,1.263279804180547
20.082580091357055,,2024-10-11T07:30:00Z,3,0,3,0,3,3,1,0,0,3,0.0,,,,,,,,18.986770987567034,-0.4381705969311546,3.6000001430511475,PS_034,,,1.1475425345386094
19.84162548365105,,2024-10-11T07:45:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,18.75751286828563,-0.34743196945358124,3.6000001430511475,PS_034,,,0.5529448770717992
20.036948348831878,,2024-10-11T08:00:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,18.733184774724762,-0.4031953491132962,3.6000001430511475,PS_034,,,0.48107141779597207
20.059223369493296,,2024-10-11T08:15:00Z,3,0,3,0,3,3,1,0,0,3,0.0,,,,,,,,18.71639097159074,-0.2579913848601515,3.6000001430511475,PS_034,,,0.30605706093478113
20.237883767529816,,2024-10-11T08:30:00Z,4,0,4,0,4,4,1,0,0,4,0.0,,,,,,,,19.121154670405247,0.04923953436279316,3.6000001430511475,PS_034,,,0.5272284369826393
20.232274626437782,,2024-10-11T08:45:00Z,4,0,4,0,4,4,1,0,0,4,0.5983448071990873,,,,,,,,19.05320495907433,1.2677464268896659,3.6000001430511475,PS_034,,,0.9848099607465544
20.149944179540036,,2024-10-11T09:00:00Z,4,0,4,0,4,4,1,0,0,4,8.152589684652558,,,,,,,,19.07525165175806,9.473317109103725,3.6000001430511475,PS_034,,,1.428014512509799
19.60453292398262,,2024-10-11T09:15:00Z,4,0,4,0,4,4,1,0,0,4,25.272962767941262,,,,,,,,19.04901005705732,29.351804305360254,3.6000001430511475,PS_034,,,1.5304783802283857
19.302460809749324,,2024-10-11T09:30:00Z,4,0,4,0,4,4,1,0,0,4,42.85128454030339,,,,,,,,19.180620880115708,49.061521553369246,3.6000001430511475,PS_034,,,1.2575070338564611
19.916117537200222,,2024-10-11T09:45:00Z,3,0,3,0,3,3,1,0,0,3,111.30171919592809,,,,,,,,20.49187131078893,148.6226436309966,3.6000001430511475,PS_034,,,1.7547806980001484
20.918857157651104,,2024-10-11T10:00:00Z,4,0,4,0,4,4,1,0,0,4,127.6661646366036,,,,,,,,22.828903156759658,199.67936041363714,3.6000001430511475,PS_034,,,1.9540082721862522
21.442408621213506,,2024-10-11T10:15:00Z,4,0,4,0,4,4,1,0,0,4,187.3605678128236,,,,,,,,23.976256625813473,306.0417866920445,3.6000001430511475,PS_034,,,1.746264601302523
22.541169094074352,,2024-10-11T10:30:00Z,3,0,3,0,3,3,1,0,0,3,252.41007769174968,,,,,,,,28.88240536701832,457.63395176471954,3.799999952316284,PS_034,,,2.188332087211645
23.072362392204873,,2024-10-11T10:45:00Z,4,0,4,0,4,4,1,0,0,4,186.9429596526619,,,,,,,,32.148085533689176,298.1274480295003,3.799999952316284,PS_034,,,2.9426114958450067
23.476987473650524,,2024-10-11T11:00:00Z,4,0,4,0,4,4,1,0,0,4,328.82570206702803,,,,,,,,31.995348031833522,547.0429022113865,3.799999952316284,PS_034,,,2.2794279635015755
24.588585420534518,,2024-10-11T11:15:00Z,4,0,4,0,4,4,1,0,0,4,462.2626621048698,,,,,,,,39.048348047250116,750.960140152669,3.799999952316284,PS_034,,,2.779437870076413
25.730896868607726,,2024-10-11T11:30:00Z,3,0,3,0,3,3,1,0,0,3,493.3238610342109,,,,,,,,42.624912698582065,747.5305215323159,3.799999952316284,PS_034,,,4.221258723371311
26.813931363608113,,2024-10-11T11:45:00Z,4,0,4,0,4,4,1,0,0,4,577.3036031779022,,,,,,,,42.841634462683125,813.9270702784422,3.799999952316284,PS_034,,,3.4047707634110163
27.87710363407232,,2024-10-11T12:00:00Z,4,0,4,0,4,4,1,0,0,4,647.0549491483368,,,,,,,,44.187634039192,848.7287058442166,3.799999952316284,PS_034,,,4.808025352700674
28.29329576999937,,2024-10-11T12:15:00Z,3,0,3,0,3,3,1,0,0,3,535.6168074014945,,,,,,,,43.30690120980078,625.1881299569709,3.799999952316284,PS_034,,,4.337855433849063
29.173551862868575,,2024-10-11T12:30:00Z,4,0,4,0,4,4,1,0,0,4,724.6176297001606,,,,,,,,44.19428139650418,910.1803384969934,3.799999952316284,PS_034,,,5.608576451632044
30.0312807143835,,2024-10-11T12:45:00Z,4,0,4,0,4,4,1,0,0,4,665.7900358043606,,,,,,,,45.93542975071103,882.0468566410523,3.799999952316284,PS_034,,,5.8260956414693315
29.92211415917952,,2024-10-11T13:00:00Z,4,0,4,0,4,4,1,0,0,4,625.7836900572161,,,,,,,,41.49412268681798,642.7632117334488,3.799999952316284,PS_034,,,7.388587060753464
30.22930807147319,,2024-10-11T13:15:00Z,3,0,3,0,3,3,1,0,0,3,479.68614195249415,,,,,,,,40.381202913047694,477.1333479299259,3.799999952316284,PS_034,,,7.2543272893254604
29.47466276327989,,2024-10-11T13:30:00Z,4,0,4,0,4,4,1,0,0,4,329.76312736822916,,,,,,,,35.938099036165944,319.92522222707424,3.799999952316284,PS_034,,,6.777227817806555
28.97610498602327,,2024-10-11T13:45:00Z,4,0,4,0,4,4,1,0,0,4,213.21354510472963,,,,,,,,33.56778538556177,219.52277125152355,3.799999952316284,PS_034,,,6.438388339523058
28.68904273892669,,2024-10-11T14:00:00Z,4,0,4,0,4,4,1,0,0,4,284.6442868853894,,,,,,,,31.896264695821568,273.78282480213454,3.799999952316284,PS_034,,,6.333828556697024
